dish_id,image_path,weight_g,carbs_g,protein_g,fat_g
dish_1568060542,imagery/realsense_overhead/dish_1568060542/rgb.png,481.0,52.420933,42.289955,23.326906
dish_1562085185,imagery/realsense_overhead/dish_1562085185/rgb.png,227.0,28.83,21.147999,39.369999
dish_1565208637,imagery/realsense_overhead/dish_1565208637/rgb.png,305.0,32.110229,14.171419,8.242543
dish_1566402095,imagery/realsense_overhead/dish_1566402095/rgb.png,577.0,32.411625,46.206608,8.430679
dish_1566501012,imagery/realsense_overhead/dish_1566501012/rgb.png,160.0,10.811,1.843,10.555
dish_1567023296,imagery/realsense_overhead/dish_1567023296/rgb.png,92.0,4.171472,2.684054,9.341188
dish_1566851549,imagery/realsense_overhead/dish_1566851549/rgb.png,85.0,28.475,9.52,7.99
dish_1566501594,imagery/realsense_overhead/dish_1566501594/rgb.png,109.0,54.281998,6.758,31.391998
dish_1562956486,imagery/realsense_overhead/dish_1562956486/rgb.png,142.0,2.698,11.36,6.816
dish_1558722780,imagery/realsense_overhead/dish_1558722780/rgb.png,367.0,31.532999,4.845,1.872
dish_1558640008,imagery/realsense_overhead/dish_1558640008/rgb.png,212.0,27.812,21.194,44.793999
dish_1561737200,imagery/realsense_overhead/dish_1561737200/rgb.png,262.0,5.929,37.081001,32.230999
dish_1566844766,imagery/realsense_overhead/dish_1566844766/rgb.png,164.0,7.052,5.248,3.444
dish_1564691380,imagery/realsense_overhead/dish_1564691380/rgb.png,111.0,18.35,2.903,2.743
dish_1563568357,imagery/realsense_overhead/dish_1563568357/rgb.png,448.0,69.42923,42.89555,38.07679
dish_1561574215,imagery/realsense_overhead/dish_1561574215/rgb.png,134.0,4.701405,2.220979,7.88034
dish_1558721636,imagery/realsense_overhead/dish_1558721636/rgb.png,299.0,35.818001,4.616,2.578
dish_1563568003,imagery/realsense_overhead/dish_1563568003/rgb.png,135.0,4.327132,15.974245,14.279201
dish_1566402197,imagery/realsense_overhead/dish_1566402197/rgb.png,736.0,47.151623,47.279602,8.78768
dish_1558373449,imagery/realsense_overhead/dish_1558373449/rgb.png,72.0,16.344,16.128,35.639999
dish_1558379128,imagery/realsense_overhead/dish_1558379128/rgb.png,53.0,9.54,0.371,0.106
dish_1558641897,imagery/realsense_overhead/dish_1558641897/rgb.png,110.0,24.200001,3.41,2.64
dish_1562702441,imagery/realsense_overhead/dish_1562702441/rgb.png,371.0,28.234667,6.938542,9.137265
dish_1558630325,imagery/realsense_overhead/dish_1558630325/rgb.png,269.0,46.563999,27.081001,58.078003
dish_1560368570,imagery/realsense_overhead/dish_1560368570/rgb.png,452.0,27.133636,46.5131,39.187859
dish_1562945779,imagery/realsense_overhead/dish_1562945779/rgb.png,29.0,4.463193,0.928,2.020645
dish_1562085604,imagery/realsense_overhead/dish_1562085604/rgb.png,423.0,59.220001,2.961,1.269
dish_1559844366,imagery/realsense_overhead/dish_1559844366/rgb.png,192.0,34.91,19.230999,39.885998
dish_1558462228,imagery/realsense_overhead/dish_1558462228/rgb.png,17.0,4.76,0.459,0.051
dish_1558632445,imagery/realsense_overhead/dish_1558632445/rgb.png,91.0,20.657,20.384001,45.045002
dish_1566317775,imagery/realsense_overhead/dish_1566317775/rgb.png,410.0,47.183998,7.248,4.0
dish_1563480505,imagery/realsense_overhead/dish_1563480505/rgb.png,475.0,29.452,79.754471,33.528202
dish_1558115915,imagery/realsense_overhead/dish_1558115915/rgb.png,59.0,2.478,11.387,16.107
dish_1559849497,imagery/realsense_overhead/dish_1559849497/rgb.png,340.0,58.438999,15.014,30.552
dish_1562617470,imagery/realsense_overhead/dish_1562617470/rgb.png,321.0,37.176857,29.481651,19.671377
dish_1561741063,imagery/realsense_overhead/dish_1561741063/rgb.png,135.0,4.59,14.85,5.805
dish_1558378634,imagery/realsense_overhead/dish_1558378634/rgb.png,315.0,44.301998,37.979,64.777
dish_1563476646,imagery/realsense_overhead/dish_1563476646/rgb.png,218.0,21.653313,29.908882,18.121593
dish_1558719298,imagery/realsense_overhead/dish_1558719298/rgb.png,46.0,10.441999,10.304,22.77
dish_1559332418,imagery/realsense_overhead/dish_1559332418/rgb.png,271.0,10.669066,50.326538,24.459951
dish_1563309285,imagery/realsense_overhead/dish_1563309285/rgb.png,128.0,6.603,1.768,3.721
dish_1560888893,imagery/realsense_overhead/dish_1560888893/rgb.png,141.0,17.087454,21.345922,5.957534
dish_1562184604,imagery/realsense_overhead/dish_1562184604/rgb.png,78.0,0.0,19.5,14.82
dish_1560370804,imagery/realsense_overhead/dish_1560370804/rgb.png,6.0,4.74,0.474,0.426
dish_1561577198,imagery/realsense_overhead/dish_1561577198/rgb.png,174.0,25.3207,9.301439,11.99711
dish_1558548958,imagery/realsense_overhead/dish_1558548958/rgb.png,10.0,0.36,0.29,0.04
dish_1559589902,imagery/realsense_overhead/dish_1559589902/rgb.png,76.0,2.64,2.158,0.184
dish_1560444931,imagery/realsense_overhead/dish_1560444931/rgb.png,200.0,16.460001,4.306,3.982
dish_1565813386,imagery/realsense_overhead/dish_1565813386/rgb.png,156.0,2.964,12.48,7.488
dish_1561577947,imagery/realsense_overhead/dish_1561577947/rgb.png,424.0,12.882619,67.202637,33.782948
dish_1563823292,imagery/realsense_overhead/dish_1563823292/rgb.png,208.0,7.701827,39.78804,29.3622
dish_1561405008,imagery/realsense_overhead/dish_1561405008/rgb.png,134.0,6.420062,14.763338,8.249931
dish_1565379788,imagery/realsense_overhead/dish_1565379788/rgb.png,101.0,9.962658,0.897363,1.194949
dish_1565194752,imagery/realsense_overhead/dish_1565194752/rgb.png,510.0,25.826488,39.087803,3.975512
dish_1562096372,imagery/realsense_overhead/dish_1562096372/rgb.png,287.0,6.515386,43.392502,15.203942
dish_1564588859,imagery/realsense_overhead/dish_1564588859/rgb.png,257.0,9.571161,23.436096,4.754447
dish_1565898361,imagery/realsense_overhead/dish_1565898361/rgb.png,202.0,7.620061,38.950523,18.842781
dish_1560529825,imagery/realsense_overhead/dish_1560529825/rgb.png,117.0,13.115999,0.768,0.3
dish_1562774504,imagery/realsense_overhead/dish_1562774504/rgb.png,176.0,17.166,14.844001,22.945
dish_1562872945,imagery/realsense_overhead/dish_1562872945/rgb.png,234.0,30.387449,20.053217,15.496352
dish_1558718680,imagery/realsense_overhead/dish_1558718680/rgb.png,23.0,5.221,5.152,11.385
dish_1563207301,imagery/realsense_overhead/dish_1563207301/rgb.png,173.0,24.168999,8.0,6.234
dish_1567789256,imagery/realsense_overhead/dish_1567789256/rgb.png,319.0,9.403199,41.4034,64.688202
dish_1563996509,imagery/realsense_overhead/dish_1563996509/rgb.png,316.0,19.300793,32.752163,17.874498
dish_1564689078,imagery/realsense_overhead/dish_1564689078/rgb.png,55.0,2.958964,1.450291,6.584693
dish_1564429235,imagery/realsense_overhead/dish_1564429235/rgb.png,253.0,26.621544,40.751778,27.632151
dish_1561579824,imagery/realsense_overhead/dish_1561579824/rgb.png,88.0,2.611722,17.977421,10.632797
dish_1565894889,imagery/realsense_overhead/dish_1565894889/rgb.png,74.0,33.294998,6.641,11.167999
dish_1560443607,imagery/realsense_overhead/dish_1560443607/rgb.png,706.0,67.547005,26.071001,1.439
dish_1562012076,imagery/realsense_overhead/dish_1562012076/rgb.png,438.0,100.683945,15.518004,5.869118
dish_1562700496,imagery/realsense_overhead/dish_1562700496/rgb.png,124.0,6.2,2.232,0.372
dish_1561577083,imagery/realsense_overhead/dish_1561577083/rgb.png,37.0,12.395,4.144,3.478
dish_1562605352,imagery/realsense_overhead/dish_1562605352/rgb.png,195.0,6.608414,16.307085,16.78414
dish_1561574479,imagery/realsense_overhead/dish_1561574479/rgb.png,293.0,25.268995,24.553905,18.486538
dish_1560442279,imagery/realsense_overhead/dish_1560442279/rgb.png,222.0,28.882,16.717001,17.103998
dish_1559846034,imagery/realsense_overhead/dish_1559846034/rgb.png,32.0,2.24,0.768,0.128
dish_1562086740,imagery/realsense_overhead/dish_1562086740/rgb.png,215.0,3.374,30.41,33.880001
dish_1561574974,imagery/realsense_overhead/dish_1561574974/rgb.png,152.0,8.792157,1.490196,1.788235
dish_1564590190,imagery/realsense_overhead/dish_1564590190/rgb.png,298.0,40.652782,2.335488,3.398219
dish_1556575327,imagery/realsense_overhead/dish_1556575327/rgb.png,152.0,10.618,2.868,6.882
dish_1562615128,imagery/realsense_overhead/dish_1562615128/rgb.png,244.0,14.190873,28.213522,25.728844
dish_1558468285,imagery/realsense_overhead/dish_1558468285/rgb.png,44.0,2.332,0.968,0.176
dish_1558725049,imagery/realsense_overhead/dish_1558725049/rgb.png,100.0,9.0,3.4,0.3
dish_1561579505,imagery/realsense_overhead/dish_1561579505/rgb.png,126.0,6.3,2.268,0.378
dish_1558721380,imagery/realsense_overhead/dish_1558721380/rgb.png,107.0,4.173,0.963,0.214
dish_1558724005,imagery/realsense_overhead/dish_1558724005/rgb.png,93.0,7.44,0.744,0.186
dish_1565640842,imagery/realsense_overhead/dish_1565640842/rgb.png,329.0,14.953,48.435001,5.363
dish_1562876531,imagery/realsense_overhead/dish_1562876531/rgb.png,85.0,3.079953,8.375736,2.410626
dish_1561665626,imagery/realsense_overhead/dish_1561665626/rgb.png,49.0,10.78,1.519,1.176
dish_1562945900,imagery/realsense_overhead/dish_1562945900/rgb.png,281.0,42.813194,6.927001,6.314645
dish_1564000202,imagery/realsense_overhead/dish_1564000202/rgb.png,149.0,49.915001,16.688,14.006
dish_1558113477,imagery/realsense_overhead/dish_1558113477/rgb.png,50.0,11.35,11.200001,24.75
dish_1562947885,imagery/realsense_overhead/dish_1562947885/rgb.png,313.0,56.340004,2.191,0.626
dish_1566316496,imagery/realsense_overhead/dish_1566316496/rgb.png,64.0,2.431224,0.630691,12.485043
dish_1558641416,imagery/realsense_overhead/dish_1558641416/rgb.png,56.0,12.32,1.736,1.344
dish_1558630649,imagery/realsense_overhead/dish_1558630649/rgb.png,355.0,49.419998,2.005,0.71
dish_1563393244,imagery/realsense_overhead/dish_1563393244/rgb.png,280.0,11.570667,3.229667,0.519667
dish_1558632475,imagery/realsense_overhead/dish_1558632475/rgb.png,112.0,24.639999,3.472,2.688
dish_1558721827,imagery/realsense_overhead/dish_1558721827/rgb.png,429.0,59.541,32.415001,66.524002
dish_1559235639,imagery/realsense_overhead/dish_1559235639/rgb.png,103.0,8.24,0.721,0.309
dish_1562860045,imagery/realsense_overhead/dish_1562860045/rgb.png,123.0,1.918,19.049999,21.279999
dish_1565986733,imagery/realsense_overhead/dish_1565986733/rgb.png,287.0,9.92611,42.974815,35.692814
dish_1560368395,imagery/realsense_overhead/dish_1560368395/rgb.png,137.0,12.330001,0.685,0.137
dish_1561576212,imagery/realsense_overhead/dish_1561576212/rgb.png,103.0,18.540001,2.163,7.004
dish_1565118067,imagery/realsense_overhead/dish_1565118067/rgb.png,522.0,41.417,82.112991,12.966
dish_1562168399,imagery/realsense_overhead/dish_1562168399/rgb.png,243.0,32.619999,1.421,0.449
dish_1560455442,imagery/realsense_overhead/dish_1560455442/rgb.png,293.0,49.60775,23.515823,24.777534
dish_1567110556,imagery/realsense_overhead/dish_1567110556/rgb.png,150.0,7.109585,2.239599,10.841025
dish_1558635933,imagery/realsense_overhead/dish_1558635933/rgb.png,98.0,7.84,0.784,0.196
dish_1567542953,imagery/realsense_overhead/dish_1567542953/rgb.png,354.0,56.767731,30.133644,21.49774
dish_1562790855,imagery/realsense_overhead/dish_1562790855/rgb.png,507.0,23.783417,78.431671,67.884842
dish_1564428181,imagery/realsense_overhead/dish_1564428181/rgb.png,320.0,20.955044,34.305462,32.323368
dish_1568666061,imagery/realsense_overhead/dish_1568666061/rgb.png,253.0,29.812946,15.994325,9.43398
dish_1563480608,imagery/realsense_overhead/dish_1563480608/rgb.png,650.0,42.644722,83.222633,40.421227
dish_1563218031,imagery/realsense_overhead/dish_1563218031/rgb.png,426.0,17.798939,47.788559,17.155958
dish_1563998279,imagery/realsense_overhead/dish_1563998279/rgb.png,296.0,21.402533,47.960518,31.652304
dish_1559245654,imagery/realsense_overhead/dish_1559245654/rgb.png,202.0,30.703999,0.808,0.202
dish_1563823814,imagery/realsense_overhead/dish_1563823814/rgb.png,85.0,4.275406,0.587577,0.920258
dish_1559158263,imagery/realsense_overhead/dish_1559158263/rgb.png,33.0,1.328679,0.79195,3.870972
dish_1563217939,imagery/realsense_overhead/dish_1563217939/rgb.png,171.0,7.603419,21.324188,12.185005
dish_1558546918,imagery/realsense_overhead/dish_1558546918/rgb.png,54.0,15.12,1.458,0.162
dish_1562963325,imagery/realsense_overhead/dish_1562963325/rgb.png,379.0,65.333321,51.822536,31.468941
dish_1566329021,imagery/realsense_overhead/dish_1566329021/rgb.png,486.0,74.708344,59.259876,28.006495
dish_1560799113,imagery/realsense_overhead/dish_1560799113/rgb.png,37.0,12.21,4.07,3.589
dish_1561491210,imagery/realsense_overhead/dish_1561491210/rgb.png,276.0,23.314337,22.313339,18.868792
dish_1560444914,imagery/realsense_overhead/dish_1560444914/rgb.png,166.0,15.915999,0.906,0.242
dish_1558629398,imagery/realsense_overhead/dish_1558629398/rgb.png,64.0,4.352,0.448,0.448
dish_1565107143,imagery/realsense_overhead/dish_1565107143/rgb.png,655.0,31.671951,46.109219,13.240049
dish_1560441464,imagery/realsense_overhead/dish_1560441464/rgb.png,50.0,7.0,0.35,0.15
dish_1562611580,imagery/realsense_overhead/dish_1562611580/rgb.png,50.0,16.0,6.0,6.0
dish_1563389079,imagery/realsense_overhead/dish_1563389079/rgb.png,119.0,10.105691,1.918856,0.961533
dish_1560526530,imagery/realsense_overhead/dish_1560526530/rgb.png,242.0,26.787249,6.892025,13.31213
dish_1561752449,imagery/realsense_overhead/dish_1561752449/rgb.png,134.0,14.237979,24.759119,14.534126
dish_1559846450,imagery/realsense_overhead/dish_1559846450/rgb.png,201.0,30.551998,0.804,0.201
dish_1561393619,imagery/realsense_overhead/dish_1561393619/rgb.png,284.0,21.104,20.116001,7.892
dish_1562947376,imagery/realsense_overhead/dish_1562947376/rgb.png,73.0,9.49,0.365,0.073
dish_1564773976,imagery/realsense_overhead/dish_1564773976/rgb.png,463.0,26.4142,52.714333,22.14978
dish_1563205877,imagery/realsense_overhead/dish_1563205877/rgb.png,35.0,1.05,4.9,3.5
dish_1563910106,imagery/realsense_overhead/dish_1563910106/rgb.png,84.0,8.096603,1.529208,7.423245
dish_1566591048,imagery/realsense_overhead/dish_1566591048/rgb.png,481.0,12.67119,102.963142,42.708851
dish_1561663035,imagery/realsense_overhead/dish_1561663035/rgb.png,99.0,33.165001,11.088,9.306
dish_1560787696,imagery/realsense_overhead/dish_1560787696/rgb.png,7.0,0.098,2.59,2.94
dish_1565107066,imagery/realsense_overhead/dish_1565107066/rgb.png,86.0,1.376,8.6,9.46
dish_1561481577,imagery/realsense_overhead/dish_1561481577/rgb.png,37.0,0.518,13.690001,15.54
dish_1561737839,imagery/realsense_overhead/dish_1561737839/rgb.png,370.0,51.799999,2.59,1.11
dish_1563827060,imagery/realsense_overhead/dish_1563827060/rgb.png,55.0,18.425001,6.16,5.17
dish_1562010085,imagery/realsense_overhead/dish_1562010085/rgb.png,264.0,11.446744,41.166977,25.204319
dish_1556575124,imagery/realsense_overhead/dish_1556575124/rgb.png,28.0,0.952,0.196,0.056
dish_1561748950,imagery/realsense_overhead/dish_1561748950/rgb.png,205.0,14.045125,16.746489,7.970456
dish_1562097624,imagery/realsense_overhead/dish_1562097624/rgb.png,68.0,12.609709,2.772815,2.31068
dish_1565721800,imagery/realsense_overhead/dish_1565721800/rgb.png,171.0,6.669,1.4535,0.7695
dish_1559578551,imagery/realsense_overhead/dish_1559578551/rgb.png,23.0,0.322,8.51,9.66
dish_1561405887,imagery/realsense_overhead/dish_1561405887/rgb.png,139.0,15.94918,23.363749,5.735158
dish_1565986702,imagery/realsense_overhead/dish_1565986702/rgb.png,204.0,6.954482,27.831074,24.373022
dish_1561665747,imagery/realsense_overhead/dish_1561665747/rgb.png,314.0,68.086182,19.934381,16.732693
dish_1562168450,imagery/realsense_overhead/dish_1562168450/rgb.png,431.0,44.834999,15.243999,4.983
dish_1561406762,imagery/realsense_overhead/dish_1561406762/rgb.png,35.0,3.452406,0.310967,0.414091
dish_1561576707,imagery/realsense_overhead/dish_1561576707/rgb.png,492.0,19.872356,38.398155,10.745476
dish_1558642420,imagery/realsense_overhead/dish_1558642420/rgb.png,95.0,9.5,0.855,0.19
dish_1565118729,imagery/realsense_overhead/dish_1565118729/rgb.png,248.0,9.017551,41.902988,24.26512
dish_1568320470,imagery/realsense_overhead/dish_1568320470/rgb.png,341.0,44.141685,29.330261,24.96809
dish_1558372695,imagery/realsense_overhead/dish_1558372695/rgb.png,43.0,1.806,8.299,11.739
dish_1562173111,imagery/realsense_overhead/dish_1562173111/rgb.png,163.0,68.459999,27.710001,50.529999
dish_1563813806,imagery/realsense_overhead/dish_1563813806/rgb.png,156.0,1.092,15.6,0.312
dish_1559678629,imagery/realsense_overhead/dish_1559678629/rgb.png,80.0,6.143951,9.622075,8.445811
dish_1557936555,imagery/realsense_overhead/dish_1557936555/rgb.png,96.0,1.152,12.0,10.08
dish_1563221640,imagery/realsense_overhead/dish_1563221640/rgb.png,364.0,39.257435,34.722008,19.881496
dish_1558373074,imagery/realsense_overhead/dish_1558373074/rgb.png,142.0,0.426,19.879999,0.284
dish_1566587958,imagery/realsense_overhead/dish_1566587958/rgb.png,224.0,8.818713,41.598316,20.217819
dish_1565024707,imagery/realsense_overhead/dish_1565024707/rgb.png,149.0,2.894,21.394001,22.203999
dish_1559849053,imagery/realsense_overhead/dish_1559849053/rgb.png,125.0,25.226002,13.461,28.844002
dish_1568060746,imagery/realsense_overhead/dish_1568060746/rgb.png,395.0,12.233,64.398003,53.007999
dish_1558719514,imagery/realsense_overhead/dish_1558719514/rgb.png,430.0,49.695995,14.859,24.713001
dish_1561060976,imagery/realsense_overhead/dish_1561060976/rgb.png,266.0,14.35657,28.171125,11.454553
dish_1565728562,imagery/realsense_overhead/dish_1565728562/rgb.png,262.0,25.374428,29.570669,14.151336
dish_1558457577,imagery/realsense_overhead/dish_1558457577/rgb.png,111.0,1.332,13.875,11.655
dish_1568401199,imagery/realsense_overhead/dish_1568401199/rgb.png,343.0,24.832966,37.956963,22.450722
dish_1558721323,imagery/realsense_overhead/dish_1558721323/rgb.png,93.0,7.44,0.744,0.186
dish_1566332116,imagery/realsense_overhead/dish_1566332116/rgb.png,275.0,11.356,3.761,12.244
dish_1558115320,imagery/realsense_overhead/dish_1558115320/rgb.png,30.0,6.81,6.72,14.85
dish_1558639752,imagery/realsense_overhead/dish_1558639752/rgb.png,220.0,32.438004,8.915,13.213
dish_1563222745,imagery/realsense_overhead/dish_1563222745/rgb.png,48.0,15.36,5.76,5.76
dish_1566587689,imagery/realsense_overhead/dish_1566587689/rgb.png,270.0,15.383455,18.580095,7.475343
dish_1561393550,imagery/realsense_overhead/dish_1561393550/rgb.png,176.0,5.984,19.360001,7.568
dish_1565728684,imagery/realsense_overhead/dish_1565728684/rgb.png,464.0,44.040031,32.248196,21.302763
dish_1558635865,imagery/realsense_overhead/dish_1558635865/rgb.png,19.0,4.18,0.589,0.456
dish_1559845370,imagery/realsense_overhead/dish_1559845370/rgb.png,139.0,21.51,2.144,0.245
dish_1558458438,imagery/realsense_overhead/dish_1558458438/rgb.png,14.0,0.504,0.406,0.056
dish_1561575506,imagery/realsense_overhead/dish_1561575506/rgb.png,393.0,23.645262,45.891098,30.339838
dish_1564589072,imagery/realsense_overhead/dish_1564589072/rgb.png,241.0,31.756098,17.40756,24.043901
